NIP,P6_1_01,P6_1_02,P6_1_03,P6_1_04,P6_1_05,P6_1_06,P6_1_07,P6_1_08,P6_1_09,P6_1_10,P6_2_1,P6_3A_1,P6_3B_1,P6_3C_1,P6_3D_1,P6_2_2,P6_3A_2,P6_3B_2,P6_3C_2,P6_3D_2,P6_2_3,P6_3A_3,P6_3B_3,P6_3C_3,P6_3D_3,P6_4_1,P6_4_2,P6_4_3,P6_4_4,P6_5_1,P6_5_2,P6_5_3,P6_5_4,P6_5_5,P6_6_1,P6_6_2,P6_6_3,P6_6_4,P6_6_5,P6_6_6,P6_6_7,P6_6_8,P6_6_9
12593,1,1,2,2,2,2,2,2,2,2,3,2,3,3,3,3,2,3,4,4,,,,,,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2
12596,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,,,,,,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
12604,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2
12605,1,1,2,2,2,2,2,2,2,2,1,2,1,3,4,3,3,3,3,3,,,,,,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
12609,1,1,2,2,2,2,2,2,2,2,3,3,3,3,4,3,4,4,4,4,,,,,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
12625,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,3,4,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2
12639,1,1,2,2,2,2,2,2,2,2,2,1,2,2,3,2,1,2,2,3,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,2,2
12709,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2
12711,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,3,1,4,4,2,,,,,,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2
12722,1,1,2,2,2,2,2,2,2,2,1,1,1,2,3,1,1,1,1,4,,,,,,2,2,2,2,2,2,1,2,2,1,1,1,2,2,1,2,2,2
12770,1,1,2,2,2,2,2,2,2,2,2,1,2,3,4,2,2,2,3,4,,,,,,1,1,2,1,2,1,2,1,2,2,2,2,2,2,1,1,1,2
12777,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
12783,1,1,2,2,2,2,2,2,2,2,1,1,2,2,4,1,3,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
12799,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
12801,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,4,,,,,,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2
12821,1,1,2,2,2,2,2,2,2,2,1,1,2,1,3,2,3,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
12822,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,3,4,4,4,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2
12825,1,1,2,2,2,2,2,2,2,2,1,1,2,1,4,1,1,3,1,4,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
12826,1,1,2,2,2,2,2,2,2,2,3,2,2,4,4,3,4,3,3,4,,,,,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1
12845,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,3,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2
12847,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,3,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2
12849,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,,,,,,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2
12868,1,2,1,2,2,2,2,2,2,2,3,2,4,5,5,,,,,,2,3,5,5,5,2,1,1,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2
12880,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2
12900,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,,,,,,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2
12918,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,,,,,,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1
12926,1,1,2,2,2,2,2,2,2,2,2,1,2,3,3,2,1,2,3,4,,,,,,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2
12929,1,2,1,2,2,2,2,2,2,2,3,1,3,3,3,,,,,,2,1,2,2,4,1,1,1,1,1,1,2,2,2,1,2,1,2,1,2,1,2,2
12931,1,1,2,2,2,2,2,2,2,2,2,4,4,4,3,2,4,4,4,4,,,,,,2,1,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2
12940,1,1,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,,,,,,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1
13015,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,3,,,,,,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,1,2
13069,1,2,1,2,2,2,2,2,2,2,3,2,3,3,3,,,,,,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,1,2,2
13076,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,3,2,4,,,,,,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2
13181,2,1,2,2,2,2,2,2,2,2,,,,,,3,1,3,2,1,,,,,,2,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2
13192,1,1,2,2,2,2,2,2,2,2,2,1,2,3,3,3,1,3,3,4,,,,,,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1
13304,1,1,2,2,2,2,2,2,2,2,2,1,2,3,4,4,2,4,4,4,,,,,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1
13352,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,3,3,3,,,,,,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2
13363,1,1,2,2,2,2,2,2,2,2,3,2,3,3,4,3,3,3,4,4,,,,,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2
13382,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,,,,,,,,,,,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,2
13388,2,2,1,1,2,2,2,2,2,2,,,,,,,,,,,3,2,3,4,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2
13420,1,1,2,2,2,2,2,2,2,2,3,2,3,3,3,3,2,3,4,2,,,,,,1,1,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2
13434,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,3,2,3,3,4,,,,,,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2
13519,1,1,2,2,2,2,2,2,2,2,4,1,2,5,5,4,1,3,5,5,,,,,,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2
13521,1,2,2,2,2,2,2,2,2,2,3,2,3,4,4,,,,,,,,,,,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2
13574,1,1,2,2,2,2,2,2,2,2,1,1,1,1,4,1,1,2,1,4,,,,,,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2
13607,1,2,2,2,2,2,2,2,2,2,4,2,4,3,4,,,,,,,,,,,2,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,1,2
13683,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,1,2,2,3,4,,,,,,2,1,1,1,1,2,2,1,2,2,1,2,2,1,1,2,1,2
13701,1,1,2,2,2,2,2,2,2,2,4,2,3,3,4,4,2,1,2,4,,,,,,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2
13710,1,2,2,2,1,2,2,2,2,2,3,2,2,3,3,,,,,,2,1,2,2,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,2
13754,1,2,2,2,2,2,1,2,2,2,3,2,3,4,4,,,,,,3,2,2,2,3,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2
13878,1,2,2,2,1,2,2,2,2,2,1,1,1,1,3,,,,,,2,3,3,2,4,2,2,2,2,2,1,1,2,2,1,2,1,2,1,2,1,1,2
13913,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,,,,,,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2
13927,1,1,2,2,2,2,2,2,2,2,2,1,2,3,4,2,2,3,4,4,,,,,,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2
13940,1,2,2,2,2,2,2,2,2,2,3,3,4,2,3,,,,,,,,,,,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2
14046,1,1,2,2,2,2,2,2,2,2,1,1,2,3,4,1,1,1,2,4,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2
